0f2f720e-ef30-4150-9d30-12c2fb689148.mirbase21.mirnas.quantification.txt,Primary Tumor
84e97e1c-26e2-4d8f-8024-fcf3b1fa76d0.mirbase21.mirnas.quantification.txt,Primary Tumor
321d169d-5c70-4250-81f6-90b19686aa7f.mirbase21.mirnas.quantification.txt,Primary Tumor
b8124c12-8eb5-44d5-a834-d2e49db9ad43.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
fb4cde34-07e4-407c-a60b-25f9af910ad4.mirbase21.mirnas.quantification.txt,Primary Tumor
81dca259-0ca3-4389-93f0-7d1984d375ed.mirbase21.mirnas.quantification.txt,Primary Tumor
b05681f5-9eb5-43f5-abac-fb39ee3a3d1a.mirbase21.mirnas.quantification.txt,Primary Tumor
1f1a5074-1fb3-4629-bb18-eeccf39b4340.mirbase21.mirnas.quantification.txt,Primary Tumor
55c3d393-5e8e-41a4-bf7e-8e2bafa7c043.mirbase21.mirnas.quantification.txt,Primary Tumor
27c4d599-7406-4c3b-a6cd-26e65384c19d.mirbase21.mirnas.quantification.txt,Primary Tumor
7795afc0-2b07-4708-964a-567275edceb4.mirbase21.mirnas.quantification.txt,Primary Tumor
fac418a5-616e-408f-ae2f-96f15a4fc2b9.mirbase21.mirnas.quantification.txt,Primary Tumor
afa149a6-5e0c-487e-8546-4875ef947eab.mirbase21.mirnas.quantification.txt,Primary Tumor
b085d23f-3e65-4c75-99e5-32e925abeca9.mirbase21.mirnas.quantification.txt,Primary Tumor
2fd3a6de-0205-4a31-80ba-af2c2512026a.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
df0064db-68e9-4dc0-93f6-bb819d0d5e82.mirbase21.mirnas.quantification.txt,Primary Tumor
276ad9b4-d486-42fe-9889-63a1bdea4f22.mirbase21.mirnas.quantification.txt,Primary Tumor
819dab28-7e49-496e-bb33-12ec248e45ea.mirbase21.mirnas.quantification.txt,Primary Tumor
738c74b8-069c-49c9-a7ad-c7f631847e5f.mirbase21.mirnas.quantification.txt,Primary Tumor
05c3c1cb-a2b0-41e1-8bf4-11fc1903c0d1.mirbase21.mirnas.quantification.txt,Primary Tumor
22d4155a-7e0f-4b3e-ab2d-aef09d0cd196.mirbase21.mirnas.quantification.txt,Primary Tumor
dc13c410-800d-4c42-b46e-03aea53ce666.mirbase21.mirnas.quantification.txt,Primary Tumor
dc9d042c-795a-4f37-9995-c5b9de6bb537.mirbase21.mirnas.quantification.txt,Primary Tumor
16d9dbd5-ff93-4579-b0af-d9f99c886c64.mirbase21.mirnas.quantification.txt,Primary Tumor
f1640953-14f6-41d3-8b2e-955c18669ce0.mirbase21.mirnas.quantification.txt,Primary Tumor
17fc443a-50aa-4b34-8512-e9c3e99610e6.mirbase21.mirnas.quantification.txt,Primary Tumor
e657e6fb-c774-403e-8e47-2b57e231546e.mirbase21.mirnas.quantification.txt,Primary Tumor
3b4638be-c63e-4078-bb3a-7f42e30d106e.mirbase21.mirnas.quantification.txt,Primary Tumor
2a4d491d-9124-4b8c-b876-65f6d660a6eb.mirbase21.mirnas.quantification.txt,Primary Tumor
bc422089-e271-4e3f-a017-002f9d26f6aa.mirbase21.mirnas.quantification.txt,Primary Tumor
83b918e7-35f7-4b3a-bf97-c95df2caf2ee.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
651902df-363b-4eab-bf19-888ddde860ff.mirbase21.mirnas.quantification.txt,Primary Tumor
2e8c29ad-d8e8-4f6a-a3f3-3cfc6ffbe771.mirbase21.mirnas.quantification.txt,Primary Tumor
699f0c95-75ab-49a9-9876-9239a2e88390.mirbase21.mirnas.quantification.txt,Primary Tumor
0f0b8227-3d39-4103-bd48-c0aa0e0b26a8.mirbase21.mirnas.quantification.txt,Primary Tumor
d8161cce-a789-4ca7-a580-876f3283af04.mirbase21.mirnas.quantification.txt,Primary Tumor
ffa0734e-c2e4-4a2e-9478-65fad85a4094.mirbase21.mirnas.quantification.txt,Primary Tumor
30c9e9ec-16c2-4921-8577-ebbb6676a8b1.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
f2703fe7-f5bd-4e5d-b3be-7577fb1437f9.mirbase21.mirnas.quantification.txt,Primary Tumor
5b6ae774-1f1e-4c37-9a83-589e4c8ef455.mirbase21.mirnas.quantification.txt,Primary Tumor
cb90925e-34da-4603-85d0-72bcd98e100e.mirbase21.mirnas.quantification.txt,Primary Tumor
1e50148d-ecdc-4f44-8950-8d952e83c085.mirbase21.mirnas.quantification.txt,Primary Tumor
3e7fe486-1ce3-48dc-9254-03ac92837611.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
7ec14284-1ab0-4b78-853b-05e4a9e40f18.mirbase21.mirnas.quantification.txt,Primary Tumor
c65ae4d2-ece9-41d9-b062-aed64b4061c8.mirbase21.mirnas.quantification.txt,Primary Tumor
94153c2c-d2e2-4325-a8b0-05eaf052f9e9.mirbase21.mirnas.quantification.txt,Primary Tumor
dc1f3b78-bb60-41c8-90d0-0acfc03a9965.mirbase21.mirnas.quantification.txt,Primary Tumor
046ed2e9-19a7-40dd-b92e-fa951f67db91.mirbase21.mirnas.quantification.txt,Primary Tumor
8726c7ae-4323-4430-ade7-da6443a2db32.mirbase21.mirnas.quantification.txt,Primary Tumor
9772eab6-e436-40de-be9c-da4215f7ab57.mirbase21.mirnas.quantification.txt,Primary Tumor
c3118ef1-48f0-4aeb-b1c5-69ce4a1d263a.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
