7e731924-27d8-42ec-814e-266f9229aebe.mirbase21.mirnas.quantification.txt,Primary Tumor
e2a6cde5-3687-43eb-926a-1be825847abe.mirbase21.mirnas.quantification.txt,Primary Tumor
57051149-acfd-47c5-8d7c-7220e76e6529.mirbase21.mirnas.quantification.txt,Primary Tumor
8bd4f14c-b642-45e8-815b-3d5e8fe7987e.mirbase21.mirnas.quantification.txt,Primary Tumor
0b2b6da8-789b-4d00-87d1-e182060727ca.mirbase21.mirnas.quantification.txt,Primary Tumor
1d4ccbbf-0a8d-4c03-a687-65d7ade78ce7.mirbase21.mirnas.quantification.txt,Primary Tumor
b6c77d07-e5f4-4476-8812-b4f1c6b0abba.mirbase21.mirnas.quantification.txt,Primary Tumor
679bd947-b931-4766-8553-850bbf4059a8.mirbase21.mirnas.quantification.txt,Primary Tumor
7fcb7ee7-4f9f-42fa-a043-967d4512d05e.mirbase21.mirnas.quantification.txt,Primary Tumor
3d23a3bb-d7ee-403f-a7a7-c4eed66c0544.mirbase21.mirnas.quantification.txt,Primary Tumor
cfc7d410-0e57-498f-bf4d-7bb9bda50390.mirbase21.mirnas.quantification.txt,Primary Tumor
24a456a0-5fd3-41c7-8715-e27a1c93502a.mirbase21.mirnas.quantification.txt,Primary Tumor
590744aa-8db1-4dd3-b167-4cb4b14cd393.mirbase21.mirnas.quantification.txt,Primary Tumor
0e5ebd62-5072-4f1a-aacc-68ce247d975e.mirbase21.mirnas.quantification.txt,Primary Tumor
2e9c0466-8816-448f-8b94-bfc1342b6a2c.mirbase21.mirnas.quantification.txt,Primary Tumor
ea08e569-fe82-4d8d-99f8-104207927ba0.mirbase21.mirnas.quantification.txt,Primary Tumor
674ad3e7-2865-4e0f-be5e-42ea6687620b.mirbase21.mirnas.quantification.txt,Primary Tumor
a41992ab-00bf-41f3-bdb6-eae7d0d92cf7.mirbase21.mirnas.quantification.txt,Primary Tumor
df3aaa38-87c0-42af-828a-561fd054295d.mirbase21.mirnas.quantification.txt,Primary Tumor
38eca2cc-e685-446d-9965-cce49815f810.mirbase21.mirnas.quantification.txt,Primary Tumor
7982c13a-1bb5-4108-9d9f-166e0964d24b.mirbase21.mirnas.quantification.txt,Primary Tumor
90b45730-1420-4150-afc1-57b6193de381.mirbase21.mirnas.quantification.txt,Primary Tumor
02fd50c8-6d27-4d7d-8801-e3d7945189b2.mirbase21.mirnas.quantification.txt,Primary Tumor
d070c5b6-b068-4cb9-b131-4821e325473a.mirbase21.mirnas.quantification.txt,Primary Tumor
5fe9007d-a462-4061-8080-457709a4b233.mirbase21.mirnas.quantification.txt,Primary Tumor
f54502f3-dee3-436e-9f0d-4a7accd7037e.mirbase21.mirnas.quantification.txt,Primary Tumor
3b7bb749-43e3-458c-9516-0aec4d49dfe3.mirbase21.mirnas.quantification.txt,Primary Tumor
f50013e5-5efe-41a9-a0df-7aa536561c37.mirbase21.mirnas.quantification.txt,Primary Tumor
f826bae3-3d3b-450a-aaf4-1a38420e1239.mirbase21.mirnas.quantification.txt,Primary Tumor
2144bd9d-791c-451e-a587-46ee82b2bd2f.mirbase21.mirnas.quantification.txt,Primary Tumor
c3f45457-93c2-4838-b012-beaa3ce2d1de.mirbase21.mirnas.quantification.txt,Primary Tumor
e2f114c9-c520-4b9f-aefc-cb113fe55072.mirbase21.mirnas.quantification.txt,Primary Tumor
bc9ccb5d-58cd-4f9a-b758-77c00d95452e.mirbase21.mirnas.quantification.txt,Primary Tumor
645a859d-836f-411f-a941-ac34c93e95c6.mirbase21.mirnas.quantification.txt,Primary Tumor
179369ef-4f7d-4a63-aba2-74e06bbb14f4.mirbase21.mirnas.quantification.txt,Primary Tumor
4c4b6b52-423e-4ab5-838d-8aa05ab97f95.mirbase21.mirnas.quantification.txt,Primary Tumor
33669d50-933e-4d86-a80a-c0bdb034158c.mirbase21.mirnas.quantification.txt,Primary Tumor
f8834551-a907-4295-a1df-5b2931a715d3.mirbase21.mirnas.quantification.txt,Primary Tumor
13a2881f-12a4-4e81-a5b9-f67056969c14.mirbase21.mirnas.quantification.txt,Primary Tumor
ce0e7391-1376-40bc-b52e-ecb7760bfca1.mirbase21.mirnas.quantification.txt,Primary Tumor
c77ee920-6760-4064-88d9-5095cc1a479d.mirbase21.mirnas.quantification.txt,Primary Tumor
4bab2eea-25d5-4b3a-9d1e-1182bf169939.mirbase21.mirnas.quantification.txt,Primary Tumor
5a80f9ed-49a2-4f39-b8db-f5fc1e26203a.mirbase21.mirnas.quantification.txt,Primary Tumor
53dcf289-fa47-418b-b638-600049c74763.mirbase21.mirnas.quantification.txt,Primary Tumor
